340,1105,24.1,71.1,37.7,0,92.1,57.8,289,長條蜂蜜蛋糕捲,Starbucks,https://www.starbucks.com.tw/home/index.jspx,20190923,一份
120,257,14.4,9.2,3.0,0,29.0,0,461,美式培根蛋堡,Starbucks,https://www.starbucks.com.tw/home/index.jspx,20190923,一份
140,336,9.9,19.6,14.3,0.0,29.8,16.1,200,星巴克輕乳蛋糕,Starbucks,https://www.starbucks.com.tw/home/index.jspx,20190923,一份
130,103,3.4,4.0,2.6,0.0,13.3,9.2,45,藍莓果漿優格,Starbucks,https://www.starbucks.com.tw/home/index.jspx,20190923,一份
149,84,1.0,0.3,0.0,0.0,19.2,0.0,10,雙果巧拼,Starbucks,https://www.starbucks.com.tw/home/index.jspx,20190923,一份
160,445,17.0,23,12,0,42,5,856,雞肉可頌堡,Starbucks,https://www.starbucks.com.tw/home/index.jspx,20190923,一份
145,287,9.7,12.9,1.7,0.0,32.9,1.3,637,歐姆蛋嫩雞捲餅,Starbucks,https://www.starbucks.com.tw/home/index.jspx,20190923,一份
140,413,13.2,23.5,14.6,0.0,37.1,3.1,641,迷迭香雞肉可頌三明治,Starbucks,https://www.starbucks.com.tw/home/index.jspx,20190923,一份
100,252,8.1,15.1,6.9,0.0,21.0,4.2,375,義式臘腸烘蛋派,Starbucks,https://www.starbucks.com.tw/home/index.jspx,20190923,一份
210,252,6.7,14.7,1.7,0.0,23.5,4.4,519,凱薩雞肉藜麥沙拉,Starbucks,https://www.starbucks.com.tw/home/index.jspx,20190923,一份
85,278,6.9,16.6,9.0,0.2,25.3,7.6,52,抹茶千層薄餅,Starbucks,https://www.starbucks.com.tw/home/index.jspx,20190923,一份
150,416,17.9,20.3,11.4,0.0,40.5,4.2,768,焗烤法國先生三明治,Starbucks,https://www.starbucks.com.tw/home/index.jspx,20190923,一份
120,346,13.9,12.8,4.7,0,43.6,1.8,697,艾曼達乾酪里肌三明治,Starbucks,https://www.starbucks.com.tw/home/index.jspx,20190923,一份
90,293,3.9,16.6,10.3,0.3,32.2,9.2,264,南瓜派,Starbucks,https://www.starbucks.com.tw/home/index.jspx,20190923,一份
